,cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_otherplace,cnt_leisure,cnt_transport,frequency_multi,duration_exact,duration_multi,phys_contact,hh_id,part_age_exact,part_age_est_min,part_age_est_max,part_gender,dayofweek,country,hh_size,hh_age_1,hh_age_2,hh_age_3,hh_age_4,hh_age_5,hh_age_6,hh_age_7,hh_age_8
0,60645.0,1,85.0,65.0,91.0,,False,False,False,True,,,,,,,hh_1,43,,,M,3.0,UK,2,32.0,,,,,,,
1,9568.0,3,6.0,5.0,9.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_3,37,,,F,1.0,UK,5,6.0,38.0,80.0,33.0,,,,
2,9569.0,3,67.0,65.0,69.0,F,False,False,False,True,,,2.0,,4.0,1.0,hh_3,37,,,F,1.0,UK,5,6.0,38.0,80.0,33.0,,,,
3,9570.0,3,71.0,70.0,74.0,M,False,False,False,True,,,2.0,,4.0,1.0,hh_3,37,,,F,1.0,UK,5,6.0,38.0,80.0,33.0,,,,
4,9571.0,3,80.0,75.0,101.0,M,True,False,False,False,,,1.0,,4.0,2.0,hh_3,37,,,F,1.0,UK,5,6.0,38.0,80.0,33.0,,,,
5,9572.0,4,27.0,25.0,29.0,F,True,False,False,False,,,3.0,,3.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
6,9573.0,4,29.0,25.0,29.0,M,False,False,False,True,,,3.0,,2.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
7,9574.0,4,12.0,10.0,14.0,F,True,False,False,False,,,1.0,,3.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
8,9575.0,4,27.0,25.0,29.0,F,True,False,False,False,,,3.0,,3.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
9,9576.0,4,29.0,25.0,29.0,F,False,False,False,True,,,3.0,,2.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
10,9577.0,4,12.0,10.0,14.0,F,True,False,False,False,,,1.0,,3.0,1.0,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
11,60646.0,4,15.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
12,60647.0,4,32.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
13,60648.0,4,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
14,60649.0,4,81.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4,25,,,F,3.0,UK,4,29.0,4.0,8.0,,,,,
15,9578.0,5,24.0,20.0,24.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_5,24,,,M,3.0,UK,1,20.0,,,,,,,
16,9579.0,6,17.0,15.0,19.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_6,53,,,F,1.0,UK,3,59.0,17.0,,,,,,
17,9580.0,6,59.0,55.0,59.0,M,True,False,False,False,,,1.0,,5.0,2.0,hh_6,53,,,F,1.0,UK,3,59.0,17.0,,,,,,
18,9581.0,7,39.0,35.0,39.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_7,47,,,F,3.0,UK,2,39.0,,,,,,,
19,60650.0,7,21.0,18.0,64.0,,False,False,False,True,,,,,,,hh_7,47,,,F,3.0,UK,2,39.0,,,,,,,
20,60651.0,7,36.0,18.0,64.0,,False,False,False,True,,,,,,,hh_7,47,,,F,3.0,UK,2,39.0,,,,,,,
21,9582.0,8,30.0,30.0,34.0,M,True,False,False,False,,,5.0,,1.0,1.0,hh_8,31,,,F,3.0,UK,3,34.0,4.0,,,,,,
22,9583.0,8,41.0,40.0,44.0,M,True,False,False,False,,,5.0,,1.0,1.0,hh_8,31,,,F,3.0,UK,3,34.0,4.0,,,,,,
23,1.0,10,44.0,40.0,44.0,F,False,False,False,True,,,2.0,,4.0,2.0,hh_10,56,,,F,3.0,UK,6,29.0,27.0,26.0,20.0,1.0,,,
24,9584.0,11,50.0,50.0,54.0,M,True,False,False,False,,,2.0,,1.0,1.0,hh_11,50,,,F,3.0,UK,6,64.0,21.0,8.0,21.0,17.0,,,
25,9585.0,13,57.0,55.0,59.0,M,True,False,False,False,,,2.0,,2.0,2.0,hh_13,47,,,F,3.0,UK,1,,,,,,,,
26,9586.0,14,53.0,50.0,54.0,M,False,False,False,True,,,5.0,,1.0,2.0,hh_14,34,,,F,3.0,UK,3,27.0,32.0,,,,,,
27,9587.0,14,61.0,60.0,64.0,F,True,False,False,False,,,1.0,,2.0,1.0,hh_14,34,,,F,3.0,UK,3,27.0,32.0,,,,,,
28,9588.0,15,35.0,35.0,39.0,F,False,False,False,True,,,2.0,,1.0,2.0,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
29,9589.0,15,50.0,50.0,54.0,F,False,False,False,True,,,5.0,,3.0,2.0,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
30,9590.0,15,30.0,30.0,34.0,M,False,False,False,True,,,5.0,,1.0,2.0,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
31,60652.0,15,33.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
32,60653.0,15,20.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
33,60654.0,15,49.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
34,60655.0,15,22.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
35,60656.0,15,41.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
36,60657.0,15,44.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
37,60658.0,15,49.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
38,60659.0,15,54.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
39,60660.0,15,41.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
40,60661.0,15,44.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
41,60662.0,15,60.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
42,60663.0,15,57.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
43,60664.0,15,41.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
44,60665.0,15,27.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
45,60666.0,15,34.0,18.0,64.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
46,60667.0,15,69.0,65.0,91.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
47,60668.0,15,88.0,65.0,91.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
48,60669.0,15,83.0,65.0,91.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
49,60670.0,15,71.0,65.0,91.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
50,60671.0,15,69.0,65.0,91.0,,False,False,False,True,,,,,,,hh_15,51,,,M,3.0,UK,3,46.0,15.0,,,,,,
51,9591.0,16,44.0,40.0,44.0,F,False,False,True,False,,,4.0,,3.0,2.0,hh_16,24,,,F,3.0,UK,2,24.0,,,,,,,
52,9592.0,16,4.0,0.0,4.0,M,True,False,False,False,,,2.0,,2.0,2.0,hh_16,24,,,F,3.0,UK,2,24.0,,,,,,,
53,9593.0,17,25.0,25.0,29.0,F,False,False,False,True,,,5.0,,1.0,2.0,hh_17,27,,,F,3.0,UK,3,30.0,27.0,,,,,,
54,9594.0,17,36.0,35.0,39.0,M,False,False,False,True,,,2.0,,2.0,2.0,hh_17,27,,,F,3.0,UK,3,30.0,27.0,,,,,,
55,9595.0,17,60.0,60.0,64.0,F,False,False,False,True,,,5.0,,1.0,2.0,hh_17,27,,,F,3.0,UK,3,30.0,27.0,,,,,,
56,9596.0,17,42.0,40.0,44.0,M,False,False,False,True,,,5.0,,1.0,2.0,hh_17,27,,,F,3.0,UK,3,30.0,27.0,,,,,,
57,9597.0,18,54.0,50.0,54.0,F,False,False,False,True,,,5.0,,2.0,2.0,hh_18,68,,,F,5.0,UK,1,,,,,,,,
58,9598.0,18,83.0,75.0,101.0,M,True,False,False,False,,,2.0,,3.0,1.0,hh_18,68,,,F,5.0,UK,1,,,,,,,,
59,9599.0,19,40.0,40.0,44.0,M,True,False,False,False,,,4.0,,3.0,2.0,hh_19,57,,,F,1.0,UK,1,,,,,,,,
60,9600.0,19,50.0,50.0,54.0,F,False,False,False,True,,,4.0,,3.0,1.0,hh_19,57,,,F,1.0,UK,1,,,,,,,,
61,9601.0,20,47.0,45.0,49.0,M,False,False,False,True,,,,,2.0,2.0,hh_20,42,,,M,3.0,UK,1,,,,,,,,
62,9602.0,20,25.0,25.0,29.0,M,False,True,False,False,,,,,1.0,2.0,hh_20,42,,,M,3.0,UK,1,,,,,,,,
63,9603.0,20,50.0,50.0,54.0,M,False,False,False,True,,,,,1.0,2.0,hh_20,42,,,M,3.0,UK,1,,,,,,,,
64,60672.0,20,40.0,18.0,64.0,,False,False,False,True,,,,,,,hh_20,42,,,M,3.0,UK,1,,,,,,,,
65,60673.0,20,53.0,18.0,64.0,,False,False,False,True,,,,,,,hh_20,42,,,M,3.0,UK,1,,,,,,,,
66,2.0,21,72.0,70.0,74.0,M,True,False,False,False,,,1.0,,3.0,1.0,hh_21,55,,,F,5.0,UK,4,72.0,20.0,16.0,,,,,
67,3.0,21,16.0,15.0,19.0,M,True,False,False,False,,,1.0,,2.0,2.0,hh_21,55,,,F,5.0,UK,4,72.0,20.0,16.0,,,,,
68,4.0,21,20.0,20.0,24.0,M,True,False,False,False,,,1.0,,2.0,2.0,hh_21,55,,,F,5.0,UK,4,72.0,20.0,16.0,,,,,
69,60674.0,22,14.0,0.0,17.0,,False,False,False,True,,,,,,,hh_22,46,,,F,3.0,UK,3,46.0,11.0,,,,,,
70,60675.0,22,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_22,46,,,F,3.0,UK,3,46.0,11.0,,,,,,
71,60676.0,22,42.0,18.0,64.0,,False,False,False,True,,,,,,,hh_22,46,,,F,3.0,UK,3,46.0,11.0,,,,,,
72,9604.0,23,28.0,25.0,29.0,M,False,False,False,True,,,2.0,,1.0,1.0,hh_23,25,,,M,2.0,UK,3,25.0,25.0,,,,,,
73,9605.0,23,25.0,25.0,29.0,M,True,False,False,False,,,1.0,,4.0,1.0,hh_23,25,,,M,2.0,UK,3,25.0,25.0,,,,,,
74,9606.0,23,40.0,40.0,44.0,F,False,False,False,True,,,4.0,,2.0,1.0,hh_23,25,,,M,2.0,UK,3,25.0,25.0,,,,,,
75,60677.0,24,7.0,0.0,17.0,,False,False,False,True,,,,,,,hh_24,45,,,M,0.0,UK,5,39.0,15.0,12.0,9.0,,,,
76,60678.0,24,0.0,0.0,17.0,,False,False,False,True,,,,,,,hh_24,45,,,M,0.0,UK,5,39.0,15.0,12.0,9.0,,,,
77,60679.0,24,37.0,18.0,64.0,,False,False,False,True,,,,,,,hh_24,45,,,M,0.0,UK,5,39.0,15.0,12.0,9.0,,,,
78,9607.0,25,35.0,35.0,39.0,F,False,False,True,False,,,1.0,,2.0,2.0,hh_25,37,,,M,3.0,UK,2,31.0,,,,,,,
79,9608.0,25,25.0,25.0,29.0,F,False,False,True,False,,,1.0,,5.0,2.0,hh_25,37,,,M,3.0,UK,2,31.0,,,,,,,
80,9609.0,25,27.0,25.0,29.0,M,False,False,True,False,,,1.0,,5.0,2.0,hh_25,37,,,M,3.0,UK,2,31.0,,,,,,,
81,9610.0,25,30.0,30.0,34.0,F,False,False,False,True,,,2.0,,1.0,2.0,hh_25,37,,,M,3.0,UK,2,31.0,,,,,,,
82,9611.0,25,31.0,30.0,34.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_25,37,,,M,3.0,UK,2,31.0,,,,,,,
83,9612.0,26,1.0,0.0,4.0,M,True,False,False,False,,,1.0,,2.0,1.0,hh_26,33,,,M,3.0,UK,2,33.0,,,,,,,
84,9613.0,27,37.0,35.0,39.0,M,False,False,True,False,,,1.0,,1.0,2.0,hh_27,27,,,M,1.0,UK,5,26.0,6.0,1.0,7.0,,,,
85,9614.0,27,26.0,25.0,29.0,M,False,False,True,False,,,1.0,,5.0,1.0,hh_27,27,,,M,1.0,UK,5,26.0,6.0,1.0,7.0,,,,
86,9615.0,27,6.0,5.0,9.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_27,27,,,M,1.0,UK,5,26.0,6.0,1.0,7.0,,,,
87,9616.0,27,24.0,20.0,24.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_27,27,,,M,1.0,UK,5,26.0,6.0,1.0,7.0,,,,
88,9617.0,29,72.0,70.0,74.0,F,True,False,False,False,,,1.0,,3.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
89,9618.0,29,56.0,55.0,59.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
90,9619.0,29,63.0,60.0,64.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
91,9620.0,29,52.0,50.0,54.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
92,9621.0,29,55.0,55.0,59.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
93,9622.0,29,52.0,50.0,54.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
94,9623.0,29,60.0,60.0,64.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
95,9624.0,29,26.0,25.0,29.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
96,9625.0,29,52.0,50.0,54.0,M,False,False,True,False,,,1.0,,5.0,1.0,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
97,60680.0,29,59.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
98,60681.0,29,53.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
99,60682.0,29,23.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
100,60683.0,29,24.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
101,60684.0,29,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
102,60685.0,29,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
103,60686.0,29,30.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
104,60687.0,29,24.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
105,60688.0,29,30.0,18.0,64.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
106,60689.0,29,68.0,65.0,91.0,,False,False,False,True,,,,,,,hh_29,48,,,F,2.0,UK,2,48.0,48.0,,,,,,
107,9626.0,30,31.0,30.0,34.0,M,False,False,True,False,,,2.0,,1.0,2.0,hh_30,52,,,M,1.0,UK,2,16.0,,,,,,,
108,9627.0,30,39.0,35.0,39.0,M,False,False,True,False,,,3.0,,3.0,2.0,hh_30,52,,,M,1.0,UK,2,16.0,,,,,,,
109,9628.0,31,68.0,65.0,69.0,M,False,False,False,True,,,2.0,,4.0,2.0,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
110,9629.0,31,72.0,70.0,74.0,F,False,False,False,True,,,2.0,,3.0,2.0,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
111,60690.0,31,41.0,18.0,64.0,,False,False,False,True,,,,,,,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
112,60691.0,31,52.0,18.0,64.0,,False,False,False,True,,,,,,,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
113,60692.0,31,63.0,18.0,64.0,,False,False,False,True,,,,,,,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
114,60693.0,31,20.0,18.0,64.0,,False,False,False,True,,,,,,,hh_31,63,,,M,3.0,UK,3,62.0,20.0,,,,,,
115,5.0,32,80.0,75.0,101.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_32,81,,,F,4.0,UK,2,80.0,,,,,,,
116,9630.0,33,25.0,25.0,29.0,M,False,False,True,False,,,1.0,,3.0,1.0,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
117,9631.0,33,27.0,25.0,29.0,M,False,False,True,False,,,1.0,,3.0,1.0,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
118,9632.0,33,29.0,25.0,29.0,M,False,False,False,True,,,5.0,,3.0,1.0,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
119,9633.0,33,33.0,30.0,34.0,F,True,False,False,False,,,2.0,,2.0,1.0,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
120,9634.0,33,23.0,20.0,24.0,F,False,True,False,False,,,2.0,,1.0,1.0,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
121,60694.0,33,7.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
122,60695.0,33,13.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
123,60696.0,33,17.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
124,60697.0,33,14.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
125,60698.0,33,8.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
126,60699.0,33,9.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
127,60700.0,33,15.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
128,60701.0,33,17.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
129,60702.0,33,17.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
130,60703.0,33,9.0,0.0,17.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
131,60704.0,33,37.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
132,60705.0,33,58.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
133,60706.0,33,58.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
134,60707.0,33,28.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
135,60708.0,33,29.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
136,60709.0,33,47.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
137,60710.0,33,48.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
138,60711.0,33,57.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
139,60712.0,33,42.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
140,60713.0,33,26.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
141,60714.0,33,26.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
142,60715.0,33,30.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
143,60716.0,33,45.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
144,60717.0,33,45.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
145,60718.0,33,24.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
146,60719.0,33,58.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
147,60720.0,33,46.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
148,60721.0,33,58.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
149,60722.0,33,49.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
150,60723.0,33,64.0,18.0,64.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
151,60724.0,33,88.0,65.0,91.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
152,60725.0,33,80.0,65.0,91.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
153,60726.0,33,70.0,65.0,91.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
154,60727.0,33,71.0,65.0,91.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
155,60728.0,33,72.0,65.0,91.0,,False,False,True,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
156,60729.0,33,10.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
157,60730.0,33,16.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
158,60731.0,33,1.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
159,60732.0,33,17.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
160,60733.0,33,9.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
161,60734.0,33,6.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
162,60735.0,33,1.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
163,60736.0,33,2.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
164,60737.0,33,14.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
165,60738.0,33,3.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
166,60739.0,33,9.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
167,60740.0,33,6.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
168,60741.0,33,3.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
169,60742.0,33,6.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
170,60743.0,33,4.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
171,60744.0,33,13.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
172,60745.0,33,11.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
173,60746.0,33,15.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
174,60747.0,33,12.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
175,60748.0,33,17.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
176,60749.0,33,15.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
177,60750.0,33,0.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
178,60751.0,33,9.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
179,60752.0,33,6.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
180,60753.0,33,12.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
181,60754.0,33,5.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
182,60755.0,33,13.0,0.0,17.0,,False,True,False,False,,,,,,,hh_33,26,,,F,3.0,UK,4,7.0,28.0,5.0,,,,,
