,Unnamed: 0.1,Unnamed: 0,part_id,hh_id,part_age,part_gender,cont_id,cnt_age_est_min,cnt_age_est_max,cnt_gender,phys_contact,duration_multi,hh_size,sday_id,dayofweek,day,month,year,cnt_age_distances,cnt_age_exact,degree
0,0,119597,E12_500009,HHE12_500009,56.0,F,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
1,1,119598,E12_500016,HHE12_500016,14.0,F,E12_500016001,45.0,49.0,F,2.0,3.0,2.0,2021-01-06,3,6,1,21,4.0,47.0,1
2,2,119602,E12_500025,HHE12_500025,55.0,F,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
3,3,119603,E12_500030,,,,E12_500030001,30.0,34.0,F,1.0,4.0,,2021-01-06,3,6,1,21,4.0,32.0,2
4,4,119604,E12_500030,,,,E12_500030002,4.0,7.0,M,1.0,4.0,,2021-01-06,3,6,1,21,3.0,7.0,2
5,5,119605,E12_500038,HHE12_500038,47.0,F,E12_500038001,70.0,74.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,72.0,1
6,6,119606,E12_500046,HHE12_500046,14.0,F,E12_500046001,50.0,54.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,4.0,53.0,2
7,7,119607,E12_500046,HHE12_500046,14.0,F,E12_500046002,45.0,54.0,M,1.0,4.0,3.0,2021-01-06,3,6,1,21,9.0,45.0,2
8,8,119608,E12_500056,HHE12_500056,68.0,F,E12_500056001,65.0,69.0,M,1.0,5.0,2.0,2021-01-07,4,7,1,21,4.0,65.0,1
9,9,119609,E12_500058,HHE12_500058,12.0,M,E12_500058001,50.0,54.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,53.0,3
10,10,119610,E12_500058,HHE12_500058,12.0,M,E12_500058002,35.0,44.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,9.0,39.0,3
11,11,119611,E12_500058,HHE12_500058,12.0,M,E12_500058003,11.0,15.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,14.0,3
12,12,119612,E12_500062,HHE12_500062,55.0,F,E12_500062001,55.0,64.0,M,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,59.0,6
13,13,119613,E12_500062,HHE12_500062,55.0,F,E12_500062002,55.0,64.0,F,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,55.0,6
14,14,119614,E12_500062,HHE12_500062,55.0,F,E12_500062003,45.0,54.0,F,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,51.0,6
15,15,119615,E12_500062,HHE12_500062,55.0,F,E12_500062004,55.0,64.0,F,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,60.0,6
16,16,119616,E12_500062,HHE12_500062,55.0,F,E12_500062005,25.0,34.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,34.0,6
17,17,119617,E12_500062,HHE12_500062,55.0,F,E12_500062006,25.0,34.0,F,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,33.0,6
18,18,119618,E12_500075,HHE12_500075,15.0,F,E12_500075001,50.0,54.0,F,1.0,4.0,3.0,2021-01-06,3,6,1,21,4.0,51.0,2
19,19,119619,E12_500075,HHE12_500075,15.0,F,E12_500075002,11.0,15.0,F,2.0,3.0,3.0,2021-01-06,3,6,1,21,4.0,15.0,2
20,20,119620,E12_500076,HHE12_500076,55.0,F,E12_500076001,25.0,34.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,32.0,4
21,21,119621,E12_500076,HHE12_500076,55.0,F,E12_500076002,20.0,24.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,21.0,4
22,22,119622,E12_500076,HHE12_500076,55.0,F,E12_500076003,16.0,17.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,1.0,16.0,4
23,23,119623,E12_500076,HHE12_500076,55.0,F,E12_500076004,45.0,54.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,47.0,4
24,24,119624,E12_500087,HHE12_500087,52.0,M,E12_500087001,45.0,54.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,52.0,7
25,25,119625,E12_500087,HHE12_500087,52.0,M,E12_500087002,20.0,24.0,F,1.0,4.0,5.0,2021-01-06,3,6,1,21,4.0,20.0,7
26,26,119626,E12_500087,HHE12_500087,52.0,M,E12_500087003,18.0,19.0,F,1.0,4.0,5.0,2021-01-06,3,6,1,21,1.0,18.0,7
27,27,119627,E12_500087,HHE12_500087,52.0,M,E12_500087004,16.0,17.0,F,1.0,4.0,5.0,2021-01-06,3,6,1,21,1.0,17.0,7
28,28,119628,E12_500087,HHE12_500087,52.0,M,E12_500087005,55.0,64.0,M,2.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,56.0,7
29,29,119629,E12_500087,HHE12_500087,52.0,M,E12_500087006,45.0,54.0,M,2.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,45.0,7
30,30,119630,E12_500087,HHE12_500087,52.0,M,E12_500087007,55.0,64.0,M,2.0,3.0,5.0,2021-01-06,3,6,1,21,9.0,56.0,7
31,31,119631,E12_500095,HHE12_500095,54.0,M,E12_500095001,45.0,54.0,F,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,49.0,1
32,32,119632,E12_500098,HHE12_500098,66.0,F,E12_500098001,55.0,64.0,M,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,55.0,1
33,33,119633,E12_500103,HHE12_500103,7.0,F,E12_500103001,45.0,49.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,4.0,49.0,2
34,34,119634,E12_500103,HHE12_500103,7.0,F,E12_500103002,45.0,54.0,M,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,46.0,2
35,35,119636,E12_500109,HHE12_500109,41.0,F,E12_500109001,35.0,44.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,9.0,36.0,4
36,36,119637,E12_500109,HHE12_500109,41.0,F,E12_500109002,4.0,7.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,3.0,5.0,4
37,37,119638,E12_500109,HHE12_500109,41.0,F,E12_500109003,1.0,3.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,2.0,3.0,4
38,38,119639,E12_500109,HHE12_500109,41.0,F,E12_500109004,55.0,64.0,F,2.0,2.0,4.0,2021-01-06,3,6,1,21,9.0,61.0,4
39,39,119640,E12_500112,HHE12_500112,63.0,M,E12_500112001,55.0,64.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,56.0,9
40,40,119641,E12_500112,HHE12_500112,63.0,M,E12_500112002,20.0,24.0,M,1.0,4.0,3.0,2021-01-06,3,6,1,21,4.0,24.0,9
41,41,119642,E12_500112,HHE12_500112,63.0,M,E12_500112003,45.0,54.0,M,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,54.0,9
42,42,119643,E12_500112,HHE12_500112,63.0,M,E12_500112004,55.0,64.0,M,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,64.0,9
43,43,119644,E12_500112,HHE12_500112,63.0,M,E12_500112005,45.0,54.0,M,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,54.0,9
44,44,119645,E12_500112,HHE12_500112,63.0,M,E12_500112006,35.0,44.0,M,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,39.0,9
45,45,119646,E12_500112,HHE12_500112,63.0,M,E12_500112007,25.0,34.0,F,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,30.0,9
46,46,119647,E12_500112,HHE12_500112,63.0,M,E12_500112008,45.0,54.0,F,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,50.0,9
47,47,119648,E12_500112,HHE12_500112,63.0,M,E12_500112009,45.0,54.0,M,2.0,1.0,3.0,2021-01-06,3,6,1,21,9.0,45.0,9
48,48,119649,E12_500113,HHE12_500113,52.0,F,E12_500113001,25.0,34.0,F,2.0,1.0,1.0,2021-01-06,3,6,1,21,9.0,26.0,1
49,49,119650,E12_500120,HHE12_500120,13.0,M,E12_500120001,50.0,54.0,F,1.0,4.0,4.0,2021-01-07,4,7,1,21,4.0,54.0,3
50,50,119651,E12_500120,HHE12_500120,13.0,M,E12_500120002,45.0,54.0,M,1.0,4.0,4.0,2021-01-07,4,7,1,21,9.0,49.0,3
51,51,119652,E12_500120,HHE12_500120,13.0,M,E12_500120003,16.0,17.0,M,1.0,5.0,4.0,2021-01-07,4,7,1,21,1.0,16.0,3
52,52,119653,E12_500141,HHE12_500141,16.0,F,E12_500141001,50.0,54.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,52.0,3
53,53,119654,E12_500141,HHE12_500141,16.0,F,E12_500141002,16.0,17.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,1.0,17.0,3
54,54,119655,E12_500141,HHE12_500141,16.0,F,E12_500141003,45.0,54.0,M,1.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,48.0,3
55,55,119656,E12_500159,HHE12_500159,13.0,M,E12_500159001,50.0,54.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,50.0,1
56,56,119657,E12_500179,HHE12_500179,58.0,F,E12_500179001,55.0,64.0,F,2.0,4.0,3.0,2021-01-07,4,7,1,21,9.0,61.0,4
57,57,119658,E12_500179,HHE12_500179,58.0,F,E12_500179002,25.0,34.0,F,2.0,5.0,3.0,2021-01-07,4,7,1,21,9.0,27.0,4
58,58,119659,E12_500179,HHE12_500179,58.0,F,E12_500179003,,,M,2.0,1.0,3.0,2021-01-07,4,7,1,21,,4.0,4
59,59,119660,E12_500179,HHE12_500179,58.0,F,E12_500179004,,,M,2.0,1.0,3.0,2021-01-07,4,7,1,21,,16.0,4
60,60,119661,E12_500196,HHE12_500196,57.0,F,E12_500196001,45.0,54.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,48.0,4
61,61,119662,E12_500196,HHE12_500196,57.0,F,E12_500196002,18.0,19.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,1.0,18.0,4
62,62,119663,E12_500196,HHE12_500196,57.0,F,E12_500196003,20.0,24.0,M,2.0,4.0,5.0,2021-01-06,3,6,1,21,4.0,20.0,4
63,63,119664,E12_500196,HHE12_500196,57.0,F,E12_500196004,25.0,34.0,F,2.0,4.0,5.0,2021-01-06,3,6,1,21,9.0,25.0,4
64,64,119665,E12_500200,HHE12_500200,40.0,F,E12_500200001,45.0,54.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,9.0,49.0,1
65,65,119666,E12_500212,HHE12_500212,56.0,F,E12_500212001,11.0,15.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,4.0,14.0,5
66,66,119667,E12_500212,HHE12_500212,56.0,F,E12_500212002,11.0,15.0,M,2.0,4.0,3.0,2021-01-06,3,6,1,21,4.0,13.0,5
67,67,119668,E12_500212,HHE12_500212,56.0,F,E12_500212003,55.0,64.0,F,2.0,4.0,3.0,2021-01-06,3,6,1,21,9.0,61.0,5
68,68,119669,E12_500212,HHE12_500212,56.0,F,E12_500212004,25.0,34.0,F,2.0,4.0,3.0,2021-01-06,3,6,1,21,9.0,33.0,5
69,69,119670,E12_500212,HHE12_500212,56.0,F,E12_500212005,45.0,54.0,F,2.0,4.0,3.0,2021-01-06,3,6,1,21,9.0,47.0,5
70,70,119671,E12_500217,HHE12_500217,15.0,M,E12_500217001,40.0,44.0,F,2.0,5.0,8.0,2021-01-07,4,7,1,21,4.0,40.0,7
71,71,119672,E12_500217,HHE12_500217,15.0,M,E12_500217002,45.0,54.0,M,2.0,5.0,8.0,2021-01-07,4,7,1,21,9.0,54.0,7
72,72,119673,E12_500217,HHE12_500217,15.0,M,E12_500217003,16.0,17.0,F,2.0,5.0,8.0,2021-01-07,4,7,1,21,1.0,16.0,7
73,73,119674,E12_500217,HHE12_500217,15.0,M,E12_500217004,11.0,15.0,F,2.0,5.0,8.0,2021-01-07,4,7,1,21,4.0,11.0,7
74,74,119675,E12_500217,HHE12_500217,15.0,M,E12_500217005,11.0,15.0,M,2.0,5.0,8.0,2021-01-07,4,7,1,21,4.0,11.0,7
75,75,119676,E12_500217,HHE12_500217,15.0,M,E12_500217006,11.0,15.0,F,2.0,5.0,8.0,2021-01-07,4,7,1,21,4.0,14.0,7
76,76,119677,E12_500217,HHE12_500217,15.0,M,E12_500217007,8.0,10.0,F,2.0,5.0,8.0,2021-01-07,4,7,1,21,2.0,10.0,7
77,77,119678,E12_500235,HHE12_500235,51.0,M,E12_500235001,55.0,64.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,62.0,4
78,78,119679,E12_500235,HHE12_500235,51.0,M,E12_500235002,35.0,44.0,M,2.0,4.0,2.0,2021-01-06,3,6,1,21,9.0,36.0,4
79,79,119680,E12_500235,HHE12_500235,51.0,M,E12_500235003,35.0,44.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,43.0,4
80,80,119681,E12_500235,HHE12_500235,51.0,M,E12_500235004,45.0,54.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,47.0,4
81,81,119682,E12_500246,HHE12_500246,56.0,M,E12_500246001,45.0,54.0,F,1.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,49.0,6
82,82,119683,E12_500246,HHE12_500246,56.0,M,E12_500246002,20.0,24.0,F,2.0,3.0,4.0,2021-01-06,3,6,1,21,4.0,23.0,6
83,83,119684,E12_500246,HHE12_500246,56.0,M,E12_500246003,20.0,24.0,M,2.0,3.0,4.0,2021-01-06,3,6,1,21,4.0,20.0,6
84,84,119685,E12_500246,HHE12_500246,56.0,M,E12_500246004,45.0,54.0,M,2.0,2.0,4.0,2021-01-06,3,6,1,21,9.0,54.0,6
85,85,119686,E12_500246,HHE12_500246,56.0,M,E12_500246005,45.0,54.0,M,2.0,2.0,4.0,2021-01-06,3,6,1,21,9.0,54.0,6
86,86,119687,E12_500246,HHE12_500246,56.0,M,E12_500246006,55.0,64.0,M,2.0,1.0,4.0,2021-01-06,3,6,1,21,9.0,62.0,6
87,87,119688,E12_500248,HHE12_500248,48.0,M,E12_500248001,35.0,44.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,42.0,2
88,88,119689,E12_500248,HHE12_500248,48.0,M,E12_500248002,0.0,1.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,1.0,0.0,2
89,89,119691,E12_500265,HHE12_500265,15.0,M,E12_500265001,45.0,49.0,F,1.0,4.0,5.0,2021-01-07,4,7,1,21,4.0,46.0,6
90,90,119692,E12_500265,HHE12_500265,15.0,M,E12_500265002,45.0,54.0,M,1.0,3.0,5.0,2021-01-07,4,7,1,21,9.0,52.0,6
91,91,119693,E12_500265,HHE12_500265,15.0,M,E12_500265003,11.0,15.0,F,1.0,3.0,5.0,2021-01-07,4,7,1,21,4.0,14.0,6
92,92,119694,E12_500265,HHE12_500265,15.0,M,E12_500265004,8.0,10.0,F,1.0,4.0,5.0,2021-01-07,4,7,1,21,2.0,9.0,6
93,93,119695,E12_500265,HHE12_500265,15.0,M,E12_500265005,55.0,64.0,F,2.0,1.0,5.0,2021-01-07,4,7,1,21,9.0,62.0,6
94,94,119696,E12_500265,HHE12_500265,15.0,M,E12_500265006,75.0,79.0,F,2.0,1.0,5.0,2021-01-07,4,7,1,21,4.0,76.0,6
95,95,119697,E12_500266,HHE12_500266,50.0,M,E12_500266001,55.0,64.0,M,2.0,4.0,6.0,2021-01-07,4,7,1,21,9.0,63.0,5
96,96,119698,E12_500266,HHE12_500266,50.0,M,E12_500266002,25.0,34.0,F,2.0,4.0,6.0,2021-01-07,4,7,1,21,9.0,25.0,5
97,97,119699,E12_500266,HHE12_500266,50.0,M,E12_500266003,25.0,34.0,F,2.0,4.0,6.0,2021-01-07,4,7,1,21,9.0,32.0,5
98,98,119700,E12_500266,HHE12_500266,50.0,M,E12_500266004,20.0,24.0,F,2.0,4.0,6.0,2021-01-07,4,7,1,21,4.0,20.0,5
99,99,119701,E12_500266,HHE12_500266,50.0,M,E12_500266005,18.0,19.0,F,1.0,5.0,6.0,2021-01-07,4,7,1,21,1.0,19.0,5
100,100,119702,E12_500267,HHE12_500267,54.0,M,E12_500267001,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,29.0,8
101,101,119703,E12_500267,HHE12_500267,54.0,M,E12_500267002,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,65.0,8
102,102,119704,E12_500267,HHE12_500267,54.0,M,E12_500267003,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,43.0,8
103,103,119705,E12_500267,HHE12_500267,54.0,M,E12_500267004,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,56.0,8
104,104,119706,E12_500267,HHE12_500267,54.0,M,E12_500267005,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,26.0,8
105,105,119707,E12_500267,HHE12_500267,54.0,M,E12_500267006,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,63.0,8
106,106,119708,E12_500267,HHE12_500267,54.0,M,E12_500267007,18.0,64.0,,2.0,,1.0,2021-01-06,3,6,1,21,46.0,60.0,8
107,107,119709,E12_500267,HHE12_500267,54.0,M,E12_500267008,65.0,100.0,,2.0,,1.0,2021-01-06,3,6,1,21,35.0,92.0,8
108,108,119710,E12_500272,HHE12_500272,52.0,M,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
109,109,119711,E12_500276,HHE12_500276,57.0,M,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
110,110,119712,E12_500285,HHE12_500285,9.0,M,E12_500285001,35.0,39.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,38.0,3
111,111,119713,E12_500285,HHE12_500285,9.0,M,E12_500285002,35.0,44.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,9.0,40.0,3
112,112,119714,E12_500285,HHE12_500285,9.0,M,E12_500285003,4.0,7.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,3.0,6.0,3
113,113,119715,E12_500287,HHE12_500287,10.0,F,E12_500287001,35.0,39.0,F,1.0,5.0,3.0,2021-01-07,4,7,1,21,4.0,38.0,2
114,114,119716,E12_500287,HHE12_500287,10.0,F,E12_500287002,35.0,44.0,M,1.0,4.0,3.0,2021-01-07,4,7,1,21,9.0,43.0,2
115,115,119719,E12_500317,HHE12_500317,48.0,F,E12_500317001,45.0,54.0,M,2.0,1.0,4.0,2021-01-06,3,6,1,21,9.0,49.0,4
116,116,119720,E12_500317,HHE12_500317,48.0,F,E12_500317002,16.0,17.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,1.0,16.0,4
117,117,119721,E12_500317,HHE12_500317,48.0,F,E12_500317003,11.0,15.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,11.0,4
118,118,119722,E12_500317,HHE12_500317,48.0,F,E12_500317004,20.0,24.0,F,2.0,1.0,4.0,2021-01-06,3,6,1,21,4.0,20.0,4
119,119,119724,E12_500338,HHE12_500338,54.0,F,E12_500338001,55.0,64.0,F,1.0,5.0,4.0,2021-01-07,4,7,1,21,9.0,61.0,5
120,120,119725,E12_500338,HHE12_500338,54.0,F,E12_500338002,25.0,34.0,M,2.0,4.0,4.0,2021-01-07,4,7,1,21,9.0,28.0,5
121,121,119726,E12_500338,HHE12_500338,54.0,F,E12_500338003,25.0,34.0,M,1.0,5.0,4.0,2021-01-07,4,7,1,21,9.0,34.0,5
122,122,119727,E12_500338,HHE12_500338,54.0,F,E12_500338004,4.0,7.0,M,1.0,5.0,4.0,2021-01-07,4,7,1,21,3.0,6.0,5
123,123,119728,E12_500338,HHE12_500338,54.0,F,E12_500338005,80.0,84.0,F,2.0,1.0,4.0,2021-01-07,4,7,1,21,4.0,82.0,5
124,124,119741,E12_500346,HHE12_500346,15.0,F,E12_500346001,50.0,54.0,F,2.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,54.0,1
125,125,119742,E12_500347,HHE12_500347,9.0,M,E12_500347001,40.0,44.0,M,1.0,2.0,3.0,2021-01-06,3,6,1,21,4.0,40.0,1
126,126,119743,E12_500357,HHE12_500357,10.0,M,E12_500357001,40.0,44.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,41.0,4
127,127,119744,E12_500357,HHE12_500357,10.0,M,E12_500357002,35.0,44.0,M,1.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,37.0,4
128,128,119745,E12_500357,HHE12_500357,10.0,M,E12_500357003,0.0,1.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,1.0,1.0,4
129,129,119746,E12_500357,HHE12_500357,10.0,M,E12_500357004,5.0,9.0,M,2.0,2.0,4.0,2021-01-06,3,6,1,21,4.0,5.0,4
130,130,119747,E12_500379,HHE12_500379,13.0,F,E12_500379001,50.0,54.0,F,2.0,3.0,4.0,2021-01-07,4,7,1,21,4.0,53.0,3
131,131,119748,E12_500379,HHE12_500379,13.0,F,E12_500379002,45.0,54.0,M,2.0,3.0,4.0,2021-01-07,4,7,1,21,9.0,45.0,3
132,132,119749,E12_500379,HHE12_500379,13.0,F,E12_500379003,11.0,15.0,M,2.0,1.0,4.0,2021-01-07,4,7,1,21,4.0,12.0,3
133,133,119750,E12_500394,HHE12_500394,35.0,,,,,,,,3.0,2021-01-06,3,6,1,21,,,0
134,134,119751,E12_500398,HHE12_500398,26.0,F,E12_500398001,45.0,54.0,M,2.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,47.0,5
135,135,119752,E12_500398,HHE12_500398,26.0,F,E12_500398002,45.0,54.0,F,2.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,51.0,5
136,136,119753,E12_500398,HHE12_500398,26.0,F,E12_500398003,20.0,24.0,M,2.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,23.0,5
137,137,119754,E12_500398,HHE12_500398,26.0,F,E12_500398004,20.0,24.0,F,2.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,23.0,5
138,138,119755,E12_500398,HHE12_500398,26.0,F,E12_500398005,55.0,64.0,M,1.0,4.0,5.0,2021-01-06,3,6,1,21,9.0,57.0,5
139,139,119756,E12_500410,HHE12_500410,22.0,F,,,,,,,2.0,2021-01-06,3,6,1,21,,,0
140,140,119757,E12_500412,HHE12_500412,37.0,M,E12_500412001,25.0,34.0,F,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,33.0,4
141,141,119758,E12_500412,HHE12_500412,37.0,M,E12_500412002,25.0,34.0,M,2.0,3.0,2.0,2021-01-06,3,6,1,21,9.0,25.0,4
142,142,119759,E12_500412,HHE12_500412,37.0,M,E12_500412003,25.0,34.0,F,2.0,2.0,2.0,2021-01-06,3,6,1,21,9.0,32.0,4
143,143,119760,E12_500412,HHE12_500412,37.0,M,E12_500412004,25.0,34.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,28.0,4
144,144,119765,E12_500430,HHE12_500430,16.0,F,E12_500430001,40.0,44.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,44.0,4
145,145,119766,E12_500430,HHE12_500430,16.0,F,E12_500430002,45.0,54.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,45.0,4
146,146,119767,E12_500430,HHE12_500430,16.0,F,E12_500430003,11.0,15.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,11.0,4
147,147,119768,E12_500430,HHE12_500430,16.0,F,E12_500430004,8.0,10.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,2.0,8.0,4
148,148,119769,E12_500431,HHE12_500431,16.0,F,E12_500431001,30.0,34.0,F,2.0,5.0,5.0,2021-01-07,4,7,1,21,4.0,32.0,5
149,149,119770,E12_500431,HHE12_500431,16.0,F,E12_500431002,25.0,34.0,M,2.0,5.0,5.0,2021-01-07,4,7,1,21,9.0,32.0,5
150,150,119771,E12_500431,HHE12_500431,16.0,F,E12_500431003,8.0,10.0,M,2.0,5.0,5.0,2021-01-07,4,7,1,21,2.0,9.0,5
151,151,119772,E12_500431,HHE12_500431,16.0,F,E12_500431004,1.0,3.0,F,1.0,5.0,5.0,2021-01-07,4,7,1,21,2.0,3.0,5
152,152,119773,E12_500431,HHE12_500431,16.0,F,E12_500431005,35.0,44.0,M,2.0,5.0,5.0,2021-01-07,4,7,1,21,9.0,41.0,5
153,153,119774,E12_500439,,,,E12_500439001,30.0,34.0,F,1.0,5.0,,2021-01-07,4,7,1,21,4.0,34.0,3
154,154,119775,E12_500439,,,,E12_500439002,35.0,44.0,M,1.0,4.0,,2021-01-07,4,7,1,21,9.0,44.0,3
155,155,119776,E12_500439,,,,E12_500439003,1.0,3.0,F,1.0,5.0,,2021-01-07,4,7,1,21,2.0,2.0,3
156,156,119779,E12_500442,HHE12_500442,13.0,M,E12_500442001,45.0,49.0,F,2.0,5.0,4.0,2021-01-07,4,7,1,21,4.0,48.0,3
157,157,119780,E12_500442,HHE12_500442,13.0,M,E12_500442002,45.0,54.0,M,2.0,4.0,4.0,2021-01-07,4,7,1,21,9.0,45.0,3
158,158,119781,E12_500442,HHE12_500442,13.0,M,E12_500442003,11.0,15.0,M,2.0,5.0,4.0,2021-01-07,4,7,1,21,4.0,12.0,3
159,159,119784,E12_500453,HHE12_500453,9.0,F,E12_500453001,30.0,34.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,30.0,3
160,160,119785,E12_500453,HHE12_500453,9.0,F,E12_500453002,25.0,34.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,9.0,33.0,3
161,161,119786,E12_500453,HHE12_500453,9.0,F,E12_500453003,1.0,3.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,2.0,1.0,3
162,162,119796,E12_500462,HHE12_500462,6.0,M,E12_500462001,40.0,44.0,M,1.0,5.0,3.0,2021-01-07,4,7,1,21,4.0,40.0,4
163,163,119797,E12_500462,HHE12_500462,6.0,M,E12_500462002,35.0,44.0,F,1.0,5.0,3.0,2021-01-07,4,7,1,21,9.0,38.0,4
164,164,119798,E12_500462,HHE12_500462,6.0,M,E12_500462003,5.0,9.0,M,2.0,3.0,3.0,2021-01-07,4,7,1,21,4.0,6.0,4
165,165,119799,E12_500462,HHE12_500462,6.0,M,E12_500462004,45.0,54.0,F,2.0,3.0,3.0,2021-01-07,4,7,1,21,9.0,52.0,4
166,166,119800,E12_500464,HHE12_500464,15.0,F,E12_500464001,50.0,54.0,M,2.0,4.0,4.0,2021-01-06,3,6,1,21,4.0,53.0,3
167,167,119801,E12_500464,HHE12_500464,15.0,F,E12_500464002,45.0,54.0,F,2.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,53.0,3
168,168,119802,E12_500464,HHE12_500464,15.0,F,E12_500464003,20.0,24.0,M,2.0,3.0,4.0,2021-01-06,3,6,1,21,4.0,21.0,3
169,169,119803,E12_500465,HHE12_500465,0.0,F,E12_500465001,25.0,34.0,M,2.0,,3.0,2021-01-07,4,7,1,21,9.0,28.0,1
170,170,119804,E12_500469,HHE12_500469,15.0,M,E12_500469001,40.0,44.0,M,1.0,4.0,3.0,2021-01-06,3,6,1,21,4.0,41.0,2
171,171,119805,E12_500469,HHE12_500469,15.0,M,E12_500469002,35.0,44.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,37.0,2
172,172,119812,E12_500494,HHE12_500494,5.0,M,E12_500494001,35.0,39.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,4.0,39.0,3
173,173,119813,E12_500494,HHE12_500494,5.0,M,E12_500494002,1.0,3.0,M,1.0,5.0,4.0,2021-01-06,3,6,1,21,2.0,3.0,3
